Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
83971938e23dbce97f1513d90383adbf5b370bcf419788f5adab32059aac7617,2023-07,Lincolnshire Police,Lincolnshire Police,0.271851,53.332052,On or near Park/Open Space,E01026109,East Lindsey 006C,Unable to prosecute suspect
f394cb8b075284f7ec77d93d00b704c9591ea53744c32ecd7e8065d0bd039d61,2023-07,Lincolnshire Police,Lincolnshire Police,0.020849,52.802040,On or near Rathkenny Close,E01026250,South Holland 003A,Unable to prosecute suspect
e8aaeab9890a3f4a443581f1d420b96b6b873bb4b196eafc523b6f5921825ba7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.172238,52.778083,On or near Jasmine Court,E01026263,South Holland 009B,Unable to prosecute suspect
33b42d5af4490b50b27ba2901c62470dd5019f57bc983132858c42196260f04b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.121765,53.215239,On or near Willow Close,E01026066,East Lindsey 011C,Unable to prosecute suspect
53894a77bac03f5b88af1c98c386d56fe0ec560ff9bb48077d1fbae1a977b256,2023-07,Lincolnshire Police,Lincolnshire Police,0.280008,53.317988,On or near Trusthorpe Road,E01026103,East Lindsey 006A,Unable to prosecute suspect
e3da1bc20b8eead340ccfc32ff2cfe947a90e11424a3aaaaa093bb5be3f1aa03,2023-07,Lincolnshire Police,Lincolnshire Police,0.085585,53.091235,On or near Fodder Dike Bank,E01026102,East Lindsey 018D,Unable to prosecute suspect
4be35590cc782b7f0e4a3797ee42e99b93fd1e31c62b3c7506aa9b6ee92449c5,2023-07,Lincolnshire Police,Lincolnshire Police,0.259983,53.341088,On or near Shopping Area,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
f1d9e2ab05bb1f0c0eb23268be7b935ed28952ef35dd8b4a294fc0720811de79,2023-07,Lincolnshire Police,Lincolnshire Police,-0.009072,52.978199,On or near Elizabeth Road,E01026028,Boston 004E,Unable to prosecute suspect
4b4e16e008163f9cd4e2b0b449ccb8748e0a47dedfaa18833db3a6e5d95c3e0f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.755310,53.388431,On or near Adlington Mews,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
4b4e16e008163f9cd4e2b0b449ccb8748e0a47dedfaa18833db3a6e5d95c3e0f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.755310,53.388431,On or near Adlington Mews,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
cb58bd570220fe2698994186aba256ae080c7c509aee140f1309db44e6a08d56,2023-07,Lincolnshire Police,Lincolnshire Police,0.237766,53.107262,On or near John Wesley Close,E01026112,East Lindsey 017D,Unable to prosecute suspect
a41bde8d5dbc1522b8ce85add2bdd1c80c80ad7ed36a679d77a6fe11fd24774d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.554126,53.191307,On or near Carn Close,E01026137,Lincoln 011A,Unable to prosecute suspect
5900978752327149e982c2fb37ffd695d6ff21efa5ace9b8d93e4ec7bac0b71d,2023-07,Lincolnshire Police,Lincolnshire Police,0.017589,53.097326,On or near Midville Lane,E01026102,East Lindsey 018D,Action to be taken by another organisation
4e6872f69fd6102bfff3fed68f5ebbb3ce38735f6195c3f043f307db712a008a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.575250,53.193890,On or near Baildon Crescent,E01026215,North Kesteven 014B,Investigation complete; no suspect identified
c0e8219f5b744c0da011d6f4c9089049771d2ad9ba82891f0d918e7af332d496,2023-07,Lincolnshire Police,Lincolnshire Police,-0.147275,53.150217,On or near Roughton Road,E01026119,East Lindsey 016F,Unable to prosecute suspect
0f9ccd68ddc0f7524c665f9665bd43c4e31128c13d233bf5ac5395abb33fdd2b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.544494,53.225539,On or near St Mark's Square,E01026132,Lincoln 005A,Investigation complete; no suspect identified
cdd5a96b2a2cb55d6bf0f9b6a48695e61b16428f9cb9b9fbfae3e1d6cb94d748,2023-07,Lincolnshire Police,Lincolnshire Police,-0.531729,53.228682,On or near Conningsby Street,E01026126,Lincoln 004D,Unable to prosecute suspect
4561c46a88157e1bf96017eb7137cf72b93ec32b8a82af4a6d3b222340b5e17b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.665683,53.309768,On or near Queensway,E01026404,West Lindsey 007B,Unable to prosecute suspect
c7b202540d2dd9371a2f0a56bb4dc0e3cc88ac985e97953ad40d619617e9b226,2023-07,Lincolnshire Police,Lincolnshire Police,0.198377,53.195836,On or near Mill Lane,E01026113,East Lindsey 008D,Investigation complete; no suspect identified
c7b202540d2dd9371a2f0a56bb4dc0e3cc88ac985e97953ad40d619617e9b226,2023-07,Lincolnshire Police,Lincolnshire Police,0.198377,53.195836,On or near Mill Lane,E01026113,East Lindsey 008D,Investigation complete; no suspect identified
948d0e34a0d7cc0b1ee880e04db71cd18780834fdb1d0a16c67f6c130d491ee3,2023-07,Lincolnshire Police,Lincolnshire Police,-0.218893,53.166709,On or near Park/Open Space,E01026082,East Lindsey 007B,Investigation complete; no suspect identified
8b2abd833f8c624453372c8cb37c99c1c8f2bed8c43f59f0e15e7a794e35863a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.177823,53.104374,On or near Sports/Recreation Area,E01026054,East Lindsey 016D,Unable to prosecute suspect
8b2abd833f8c624453372c8cb37c99c1c8f2bed8c43f59f0e15e7a794e35863a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.177823,53.104374,On or near Sports/Recreation Area,E01026054,East Lindsey 016D,Unable to prosecute suspect
d25f8d3a0b06904a56cc8035399d82d5ec7fdc90bc8d186b16cfd1a50797f08e,2023-07,Lincolnshire Police,Lincolnshire Police,0.025182,52.806858,On or near Marshlands Drive,E01026253,South Holland 003D,Unable to prosecute suspect
d03c4eb59f45cc1654269376bd758118d27bbb3ed5b5324aa21f23fa8970c835,2023-07,Lincolnshire Police,Lincolnshire Police,-0.058063,52.970883,On or near Shopping Area,E01034683,Boston 009E,Unable to prosecute suspect
291e8e8f5b9e6be2f9f3729d7f971cfddf732a73450397e57c14967fd4b6e49b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.708988,53.447825,On or near Irwin Road,E01026407,West Lindsey 002E,Unable to prosecute suspect
e4426977423553d23ba0b4bade251f08973b5359fe94aff68c2602cf0969f21f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.133674,52.798880,On or near Roman Bank,E01026270,South Holland 007C,Unable to prosecute suspect
b295dfcfbf525e1514cc02272cd2151bd635166afab7780b2a4cc82c1bd2ef32,2023-07,Lincolnshire Police,Lincolnshire Police,-0.782916,53.402181,On or near Riverside Approach,E01026384,West Lindsey 004F,Unable to prosecute suspect
c65653b2949206ccdadc5f686d557ed39d18480d5f441f4270d3b4375491ef1d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.536234,52.983747,On or near Ash Gardens,E01026314,South Kesteven 001B,Investigation complete; no suspect identified
c65653b2949206ccdadc5f686d557ed39d18480d5f441f4270d3b4375491ef1d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.536234,52.983747,On or near Ash Gardens,E01026314,South Kesteven 001B,Investigation complete; no suspect identified
5748c12698eeed8c7c81670a1ecea00d7a99481dd87d3c7cf5de7cef0acf902a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.036575,52.975447,On or near Revesby Avenue,E01026030,Boston 002C,Unable to prosecute suspect
e78c9d803398ac1c8a415579df60ffd1aef333102b9ef9e3fc3e0ead8e0107e0,2023-07,Lincolnshire Police,Lincolnshire Police,-0.538331,53.231270,On or near Theatre/Concert Hall,E01026122,Lincoln 004A,Investigation complete; no suspect identified
9f56029350ce2905b29a26ce1a4822878cdc92c407d9565509e5fc866b7d42c6,2023-07,Lincolnshire Police,Lincolnshire Police,-0.771572,53.399126,On or near Shopping Area,E01026384,West Lindsey 004F,Unable to prosecute suspect
1baf7d98e5829a7e7093ae1f4a5a371beaa18473291129c981c740b10e71c018,2023-07,Lincolnshire Police,Lincolnshire Police,0.335751,53.146171,On or near Cecil Avenue,E01026093,East Lindsey 014B,Unable to prosecute suspect
99331930b85019f1e22e5efb96e87fc6c9ac5b5ef3fccee1775cfbcb6963e14d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.039273,52.973757,On or near Woodville Road,E01026031,Boston 009B,Unable to prosecute suspect
f8f23dd32dec5392837dd325c67aadc3ee2d0650fd8f5c618a1eb54c0f0ead39,2023-07,Lincolnshire Police,Lincolnshire Police,-0.478003,52.649925,On or near Station Road,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
8ce77bc715845cfd667ed80d44534f067e39e9d29d2e25e0a3603fc077f8691e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.647841,52.925807,On or near Palmwood Close,E01026323,South Kesteven 004D,Unable to prosecute suspect
0f251232ca63e0024eed0e4037ad01d12842aa7907c5d772c0c8fa829e23896b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.783608,53.402710,On or near Bowling Green Road,E01026384,West Lindsey 004F,Unable to prosecute suspect
2735894f8c646a68bf0d96e14e0ee1ca3109be0b00cbe5fe0a31882ee087a1cd,2023-07,Lincolnshire Police,Lincolnshire Police,-0.002500,52.971157,On or near Mayflower Road,E01026026,Boston 004C,Unable to prosecute suspect
2f1282b59f458c2b3cec49e078571b572c402e6f2bdb0ed9a23eee74fd738dfb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.402395,52.998970,On or near Hussey Close,E01026232,North Kesteven 010D,Investigation complete; no suspect identified
2f1282b59f458c2b3cec49e078571b572c402e6f2bdb0ed9a23eee74fd738dfb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.402395,52.998970,On or near Hussey Close,E01026232,North Kesteven 010D,Investigation complete; no suspect identified
2f1282b59f458c2b3cec49e078571b572c402e6f2bdb0ed9a23eee74fd738dfb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.402395,52.998970,On or near Hussey Close,E01026232,North Kesteven 010D,Investigation complete; no suspect identified
c9d59ec522d961ed53d886110cc313a72b3d57a3b6f0ebb6e29ae98b1d49d83b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.507758,53.233886,On or near Tower Gardens,E01026123,Lincoln 004B,Unable to prosecute suspect
fc1c70355e930a34ddddf5c20e5b39586880ac3869315267deddd7227ff49476,2023-07,Lincolnshire Police,Lincolnshire Police,0.010604,53.371443,On or near Orchard Court,E01026108,East Lindsey 003G,Suspect charged
e91f5a49be14650a80f83c3b370e6bdc807dba2ac460a721e0ce9ef52f0c4ba6,2023-07,Lincolnshire Police,Lincolnshire Police,-0.772531,53.400834,On or near Spital Terrace,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
cc10285e52d8c92fdcb4e83aa58b93dc51d4ea820b25267ae9e2f2c6ef9fc07d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.670194,52.910452,On or near Valley Road,E01026310,South Kesteven 005C,Unable to prosecute suspect
c5b79eaab7ff9bbdd88ffd4abdb0405b4cdeb8067504edac6204661d2fe3498c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.007573,53.377178,On or near Windsor Road,E01026077,East Lindsey 003A,Investigation complete; no suspect identified
4deee8256b8ab82e00bd8338c9e88f388744b2eeeb18b217a9ed4b1eeae94b19,2023-07,Lincolnshire Police,Lincolnshire Police,-0.452006,53.559224,On or near Kettleby Lane,E01013269,North Lincolnshire 011C,Unable to prosecute suspect
28470aecd21006efbfea43921c133f269730b10da6a046c839944a5a2f7d5398,2023-07,Lincolnshire Police,Lincolnshire Police,-0.626944,52.914851,On or near Hall Drive,E01026345,South Kesteven 006F,Unable to prosecute suspect
38076751b4540eb4de2e7cfd98c8119d6620552655df4410619f242e5d78e67e,2023-07,Lincolnshire Police,Lincolnshire Police,0.271851,53.332052,On or near Park/Open Space,E01026109,East Lindsey 006C,Unable to prosecute suspect
bca073ba0872004ba20b3d20fd0a09a86ac5b6263708f9ba43e78c3c852819ed,2023-07,Lincolnshire Police,Lincolnshire Police,-0.414393,52.998492,On or near Castle Street,E01026227,North Kesteven 010A,Unable to prosecute suspect
b873885ce60b956672c6a58b182d2ef554fb4f647d5d2396456f5b456963c544,2023-07,Lincolnshire Police,Lincolnshire Police,-0.029435,52.975572,On or near Parking Area,E01034681,Boston 003E,Unable to prosecute suspect
c0bcd6edf76c4922628bb4b3ebabb70c230abee92b58ac5a92bdd7f36e8cf47e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.486483,53.305193,On or near Chapel Lane,E01026412,West Lindsey 008B,Unable to prosecute suspect
8b1158cdcaccae9783318209e20783210f86a327778a992b8e464238e641c24f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.338279,53.385908,On or near Parking Area,E01026390,West Lindsey 003B,Unable to prosecute suspect
8b1158cdcaccae9783318209e20783210f86a327778a992b8e464238e641c24f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.338279,53.385908,On or near Parking Area,E01026390,West Lindsey 003B,Unable to prosecute suspect
c21c07e33dcd93d320731948640ee43835499b8ee9227222933c815d93e23c44,2023-07,Lincolnshire Police,Lincolnshire Police,-0.519418,53.241160,On or near Ruskin Green,E01026154,Lincoln 004F,Unable to prosecute suspect
0c2e6a7ba06f4ecd9a282be0051d6816190ba196b9e5e61d6f990123e7d3efcc,2023-07,Lincolnshire Police,Lincolnshire Police,0.328958,53.152193,On or near Morris Gardens,E01026084,East Lindsey 012A,Unable to prosecute suspect
76c7f4bd0a1c996f38feaf356b85836828ddca9a744cce35dd0e9ef60f55e230,2023-07,Lincolnshire Police,Lincolnshire Police,0.004178,53.374797,On or near Poplar Grove,E01026087,East Lindsey 003C,Unable to prosecute suspect
d41ce137725872e50e55058079405eb9f5270954b42c8bbd351d2426cb7cf556,2023-07,Lincolnshire Police,Lincolnshire Police,0.341243,53.139653,On or near South View Close,E01026095,East Lindsey 014C,Unable to prosecute suspect
2d9b50af96b2d2bc19f62c1d4518d63e76dd5961ddc42ee78633a95e1abdffdb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.663988,52.900916,On or near Police Station,E01026308,South Kesteven 005A,Unable to prosecute suspect
e091087d6509f3a7d062fbcec608857b823c200af66b59d611784eb9d82e9e9a,2023-07,Lincolnshire Police,Lincolnshire Police,0.327033,53.198148,On or near Chapel Road,E01026069,East Lindsey 010D,Unable to prosecute suspect
71b59423fae9caecae3c32add70a7093e73ce8382984491ca2bc2bc714267bb0,2023-07,Lincolnshire Police,Lincolnshire Police,-0.782934,53.409984,On or near Beaufort Street,E01026381,West Lindsey 004C,Unable to prosecute suspect
a79f959dbfd79b2319ee711c5ecd7da6d04448d922158225b9aacf3ed776802b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.580280,53.213358,On or near Carrington Drive,E01026161,Lincoln 010A,Unable to prosecute suspect
621bd9379429b5541822b5e3812125134ef3a714080813dea172873d6f61af79,2023-07,Lincolnshire Police,Lincolnshire Police,-0.636647,52.909434,On or near Eton Street,E01026343,South Kesteven 006D,Further investigation is not in the public interest
844f372e96e790eb55fbe71d2808e7fdf90c71879a7ade2a962e7010e0be45fd,2023-07,Lincolnshire Police,Lincolnshire Police,0.004844,53.089207,On or near School Close,E01026102,East Lindsey 018D,Unable to prosecute suspect
754c41963e666a686db0f64dbf7b9a112f90a909e1c1bfc215d828787e55b54a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.558091,53.176630,On or near Brisbane Close,E01026238,North Kesteven 004F,Unable to prosecute suspect
2ab856dcf91a2ae1dee17ae3fd735a7f7982067916c7a3123a0965ba7245b3af,2023-07,Lincolnshire Police,Lincolnshire Police,-0.607598,53.184617,On or near Heron Walk,E01032992,North Kesteven 014F,Unable to prosecute suspect
b4b0823753ba0353f206b04ea03ed3ec86c0df64a6dff3a44ddf2cf642b87b85,2023-07,Lincolnshire Police,Lincolnshire Police,-0.557056,53.206112,On or near St Peters Avenue,E01026170,Lincoln 010B,Unable to prosecute suspect
0b0ad44318e7e03afee4ac6c47a6d105e01d272d7809460ba2046a8350976975,2023-07,Lincolnshire Police,Lincolnshire Police,-0.160476,52.778180,On or near Sunningdale Avenue,E01034700,South Holland 009G,Further investigation is not in the public interest
7bb6512d0bfea753543ae0714e4f2613aad742c8a9e707ecd6a90c7bcc2d2ddb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.134680,52.787154,On or near Kirby Court,E01026269,South Holland 007B,Unable to prosecute suspect
741ccdd9674f4561e920e7e11f859ffc4bc6f3ce19261cc80537be0cf71eb757,2023-07,Lincolnshire Police,Lincolnshire Police,-0.557056,53.206112,On or near St Peters Avenue,E01026170,Lincoln 010B,Unable to prosecute suspect
98b01357c8b4c202ea53da3959aeaca25ce0d0e46f15cc33af7382065e706822,2023-07,Lincolnshire Police,Lincolnshire Police,-0.554673,53.235992,On or near Rosebery Avenue,E01026144,Lincoln 003B,Unable to prosecute suspect
6865c390bb72207e025a30defe42ffae699b3a310df41a1a2c8e565321eab89d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.536486,53.229316,On or near Broadgate,E01026122,Lincoln 004A,Unable to prosecute suspect
bd82a0387b033660a9bd752c8db05efc0127d40a1656bec6a840d62ec152940a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.009965,52.991122,On or near Hospital,E01026021,Boston 003B,Unable to prosecute suspect
1082f904bdce559492a8aa0d814544da9a317d4bf4044e9b936091d855249dcb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.642938,52.908454,On or near Railway Terrace,E01026318,South Kesteven 006B,Unable to prosecute suspect
f3eeca9a1cc3c6d29605ccf3758cd571d280fa1cd36949d66baf610e6bf7018c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.770485,53.391465,On or near Stanley Street,E01026383,West Lindsey 004E,Unable to prosecute suspect
cf056b7ff0eedfaff1b582d44fd0973f7520eafcc22ddedc2423be85cc300354,2023-07,Lincolnshire Police,Lincolnshire Police,-0.561439,53.210541,On or near Supermarket,E01026135,Lincoln 008B,Unable to prosecute suspect
b36665cf3a2705764b6d9fa320d2f9ea471b1d368f1863cadec4114b0ce5f5fe,2023-07,Lincolnshire Police,Lincolnshire Police,0.263904,53.341086,On or near Admiralty Road,E01026073,East Lindsey 005B,Unable to prosecute suspect
29e8660194d193e22e7f48aad3ab72b467a843d34e9a46d4768f5bf63161b192,2023-07,Lincolnshire Police,Lincolnshire Police,-0.138477,52.795117,On or near Ash Court,E01026271,South Holland 007D,Unable to prosecute suspect
2737261dd7b7991201d7099299c3b54ab1ddc54e180653a1a6f4168d7b89731d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.138477,52.795117,On or near Ash Court,E01026271,South Holland 007D,Unable to prosecute suspect
31664f11237d6576c094ade76d7f40593c840ddf32c910281c0b371f8e59dc8a,2023-07,Lincolnshire Police,Lincolnshire Police,0.061569,52.944871,On or near Linton Close,E01026008,Boston 001B,Unable to prosecute suspect
de604837d5a53b7aa67c40e741f26e58c0599faca754d5edbd1a8374a94870cc,2023-07,Lincolnshire Police,Lincolnshire Police,-0.166718,52.668382,On or near Harrington Drive,E01026240,South Holland 011B,Unable to prosecute suspect
3d36f633fc08105fb0e8f701c4a9c588253a78f85b0d4d5620d7ec4b0996775b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.539556,53.228263,On or near Shopping Area,E01026176,Lincoln 006B,Unable to prosecute suspect
8c3ac524b11d381038bd64b364abafd375b796797fc9513e46d7c30fa55da3a8,2023-07,Lincolnshire Police,Lincolnshire Police,-0.058063,52.970883,On or near Shopping Area,E01034683,Boston 009E,Unable to prosecute suspect
41dbc13a453c8a44322758308814e769f35d58c712a4ed3638b7450211aa6df6,2023-07,Lincolnshire Police,Lincolnshire Police,-0.021645,52.975892,On or near Quaker Lane,E01026025,Boston 003C,Unable to prosecute suspect
